naca644221-il,1.1,50.0,21.0,34.9
naca644421-il,2.2,50.0,20.9,34.8
naca64a010-il,0.0,0.0,10.0,40.0
naca64a210-il,1.3,50.0,10.0,40.0
naca64a410-il,2.7,50.0,10.0,39.9
naca651212-il,1.1,50.0,12.0,40.0
naca651212a06-il,1.5,50.0,12.0,40.0
naca651412-il,2.2,50.0,12.0,39.9
naca65206-il,1.1,50.0,6.0,40.0
naca65209-il,1.1,50.0,9.0,40.0
naca65210-il,1.1,50.0,10.0,40.0
naca652215-il,1.1,50.0,15.0,40.0
naca652415-il,2.2,50.0,15.0,39.9
naca652415a05-il,3.0,45.0,15.0,39.9
naca653218-il,1.1,50.0,18.0,39.9
naca653618-il,3.3,50.0,18.0,39.8
naca65410-il,2.2,50.0,10.0,39.9
naca654221-il,1.1,50.0,21.0,39.9
naca654421-il,2.2,50.0,21.0,39.9
naca654421a05-il,3.0,45.0,21.0,39.9
naca66-018-il,0.0,0.0,18.0,45.0
naca661212-il,1.1,50.0,12.0,45.0
naca66206-il,1.1,50.0,6.0,45.0
naca66209-il,1.1,50.0,9.0,45.0
naca66210-il,1.1,50.0,10.0,45.0
naca662215-il,1.1,50.0,15.0,45.0
naca662415-il,2.2,50.0,15.0,45.0
naca663218-il,1.1,50.0,18.0,45.0
naca663418-il,2.2,50.0,18.0,44.9
naca664221-il,1.1,50.0,21.0,45.0
naca671215-il,1.1,50.0,15.0,50.0
naca747a315-il,2.5,35.0,15.0,40.2
naca747a415-il,3.0,35.0,15.0,40.2
nacacyh-il,2.8,40.0,11.7,30.0
nacam12-il,2.0,30.0,11.9,30.0
nacam18-il,4.1,30.0,12.0,30.0
nacam2-il,0.0,0.0,8.1,30.0
nacam3-il,0.0,0.0,11.9,30.0
nacam6-il,2.1,30.0,12.0,30.0
nasasc2-0714-il,2.5,80.0,13.9,37.0
ncambre-il,1.4,15.9,11.5,31.2
nl722343-il,1.3,74.0,8.6,38.0
nl722362-il,1.3,21.6,8.6,38.0
nlf0115-il,1.8,30.0,15.0,44.1
nlf0215f-il,4.0,42.3,15.0,37.7
nlf1015-il,4.3,62.8,15.0,39.8
nlf414f-il,2.4,53.7,14.2,46.6
nlf415-il,3.0,71.4,15.0,47.1
nlf416-il,2.5,34.8,15.9,30.4
nlr1t-il,1.3,22.3,8.7,38.3
nlr7301-il,1.7,75.0,16.5,35.0
nn7mk20-il,3.0,59.8,16.9,37.1
npl9510-il,1.6,80.0,11.1,32.0
npl9615-il,1.0,19.8,11.3,34.2
npl9626-il,0.7,30.9,12.1,30.9
npl9627-il,0.9,40.4,12.2,31.0
npl9660-il,1.0,19.8,11.3,34.2
nplx-il,1.1,73.7,10.7,35.8
oa206-il,0.8,19.6,6.0,31.8
oa209-il,1.6,17.1,9.0,29.3
oa212-il,2.3,31.8,12.0,31.8
oa213-il,3.3,25.0,12.6,32.5
oaf095-il,3.9,53.1,9.5,23.2
oaf102-il,3.6,53.1,10.2,28.7
oaf117-il,2.0,46.9,11.5,23.2
oaf128-il,1.0,43.7,12.8,23.2
oaf139-il,0.0,0.1,13.7,23.2
p51droot-il,1.3,68.3,16.5,38.9
p51dtip-il,1.3,46.3,11.4,46.3
p51hroot-il,1.3,47.5,15.5,45.0
p51htip-il,1.3,47.5,12.0,45.0
pfcm-il,1.3,50.0,8.2,40.0
pmc19sm-il,2.1,17.5,9.2,34.2
prandtl-d-root-ns,3.5,37.1,12.0,30.9
prandtl-d-tip-ns,0.0,0.0,9.6,26.8
psu-90-125wl-il,2.0,54.4,12.5,35.1
psu94097-il,4.0,46.3,9.7,32.3
pt40-il,2.9,41.6,11.6,27.1
pw106-pw,2.1,27.5,8.9,27.5
pw1211-pw,1.7,28.2,7.0,24.0
pw51-pw,1.4,27.5,8.9,27.5
pw75-pw,1.5,23.4,8.9,27.5
pw98mod-pw,1.8,27.5,8.4,27.5
r1046-il,6.7,42.0,18.1,38.0
r1080-il,3.3,40.0,18.0,40.0
r1082-il,3.4,40.0,18.0,40.0
r1082t-il,3.0,40.0,16.0,40.0
r140-il,0.5,42.3,12.0,39.3
r140sm-il,0.4,39.3,12.0,39.3
rae100-il,0.0,0.0,10.0,26.0
rae101-il,0.0,0.0,10.0,30.0
rae102-il,0.0,0.0,10.0,36.0
rae103-il,0.0,0.0,10.0,40.0
rae104-il,0.0,0.0,10.0,42.0
rae2822-il,1.3,75.7,12.1,37.9
rae5212-il,1.8,69.1,11.9,35.5
rae5213-il,1.4,69.1,10.0,35.5
rae5214-il,1.4,69.1,9.7,35.5
rae5215-il,1.5,69.1,9.7,35.5
rae69ck-il,1.3,75.7,12.1,37.9
raf15-il,2.6,30.0,6.5,15.0
raf19-il,10.1,40.0,10.5,15.0
raf25-il,1.0,49.9,6.5,29.9
raf26-il,2.1,49.9,6.6,29.9
raf27-il,0.0,0.0,9.8,30.0
raf28-il,1.9,40.0,9.8,30.0
raf30-il,0.0,0.0,12.6,30.0
raf30md-il,0.0,0.0,7.6,30.0
raf31-il,2.1,50.0,12.7,30.0
raf32-il,5.0,50.0,12.7,30.0
raf32md-il,4.0,50.0,10.2,30.0
raf33-il,4.7,30.0,12.6,30.0
raf34-il,2.0,30.0,12.6,30.0
raf38-il,2.5,40.0,12.7,30.0
raf48-il,2.9,40.0,15.0,30.0
raf6-il,4.6,30.0,10.0,30.0
raf69-il,1.7,50.0,20.6,30.0
raf89-il,1.6,50.0,25.0,30.0
rc0864c-il,1.0,35.0,8.0,40.0
rc08b3-il,1.1,34.1,8.0,37.8
rc08n1-il,1.6,25.0,8.0,37.5
rc1064c-il,1.0,35.0,10.0,40.0
rc10b3-il,1.7,30.3,10.0,37.7
rc10n1-il,1.5,25.0,10.0,37.6
rc1264c-il,1.0,35.0,12.0,40.0
rc12b3-il,2.2,34.3,12.0,38.0
rc12n1-il,1.4,30.0,12.0,37.4
rc410-il,2.1,30.3,10.0,37.8
rc510-il,2.2,25.3,10.0,40.1
rcsc2-il,0.5,62.5,10.0,40.0
rg12-il,1.4,34.4,9.3,34.4
rg12a-il,1.8,34.4,9.0,34.4
rg12a189-il,1.8,34.4,9.0,34.4
rg14-il,1.6,39.2,8.5,29.7
rg1410-il,1.6,36.0,10.0,31.0
rg149-il,1.6,36.0,9.0,31.0
rg1495-il,1.6,36.0,9.5,31.0
rg14a147-il,1.4,34.3,7.0,29.7
rg15-il,1.8,39.7,8.9,30.2
rg15a111-il,1.8,39.7,11.0,30.2
rg15a213-il,2.5,39.7,13.0,30.2
rg8-il,2.2,60.5,10.8,31.1
rhodesg30-il,3.2,40.0,9.7,30.0
rhodesg32-il,3.9,40.0,11.9,30.0
rhodesg34-il,4.6,40.0,14.1,30.0
rhodesg36-il,5.4,40.0,16.2,30.0
s1010-il,0.0,0.0,6.0,23.3
s1012-il,0.0,0.0,12.0,37.3
s1014-il,0.0,0.0,16.5,42.2
s1016-il,0.0,0.0,17.5,41.8
s1020-il,4.6,57.0,15.1,33.8
s102b-il,2.0,68.7,15.0,40.0
s102s-il,2.1,68.7,15.0,40.0
s1046-il,0.0,0.0,17.0,30.8
s1048-il,0.0,0.0,14.0,27.0
s1091-il,5.7,45.1,5.1,13.4
s1210-il,6.7,51.1,12.0,21.4
s1221-flap-il,5.3,52.9,12.1,21.8
s1221-il,4.9,49.1,12.1,21.8
s1223-il,8.1,49.0,12.1,19.8
s1223rtl-il,8.3,55.2,13.5,19.9
s2027-il,2.7,38.3,14.5,29.4
s2046-il,2.6,55.1,9.0,26.2
s2048-il,1.7,60.1,8.6,35.4
s2050-il,1.1,69.5,8.9,29.8
s2055-il,1.4,44.6,8.0,34.8
s2060-il,1.6,49.7,8.0,30.2
s2062-il,1.5,49.6,8.0,30.1
s2091-il,3.7,39.5,10.1,26.0
s3-il,1.8,15.0,11.0,30.0
s3002-il,2.3,49.8,9.9,30.6
s3010-il,2.3,43.3,10.3,25.0
s3014-il,2.6,38.6,9.5,29.4
s3016-il,1.8,43.1,9.5,28.9
s3021-il,2.5,39.2,9.5,30.0
s3024-il,3.0,44.7,9.8,30.7
s3025-il,3.0,44.9,9.4,30.9
s4022-il,4.3,57.8,11.3,34.1
s4053-il,3.0,45.0,8.9,30.9
s4061-il,3.3,44.7,9.6,30.9
s4062-il,4.0,50.4,9.5,31.7
s4083-il,3.4,35.5,8.0,22.5
s4094-il,1.8,33.6,9.9,29.1
s4095-il,1.7,33.7,9.7,29.1
s4096-il,1.2,34.0,12.5,34.0
s4110-il,3.1,45.4,8.4,26.6
s4158-il,3.7,44.7,10.9,35.3
s4180-il,4.0,39.4,9.8,26.1
s4233-il,2.7,48.8,13.6,34.9
s4310-il,4.2,39.8,10.9,30.7
s4320-il,4.5,40.2,9.4,26.8
s5010-il,1.8,32.0,9.8,27.6
s5020-il,2.2,27.8,8.4,27.8
s6061-il,1.5,43.6,9.0,34.0
s6062-il,1.4,43.7,7.9,29.4
s6063-il,1.3,43.8,7.0,29.4
s7012-il,1.7,38.1,8.7,27.7
s7055-il,3.3,38.6,10.5,31.8
s7075-il,2.8,46.8,9.0,29.0
s801-nr,3.7,47.1,13.5,37.8
s802-nr,3.8,47.3,11.5,37.9
s8025-il,0.4,18.8,8.0,22.9
s803-nr,3.7,46.9,11.5,37.5
s8035-il,0.0,0.0,14.0,29.1
s8036-il,1.3,40.4,16.0,36.8
s8037-il,1.9,40.4,16.0,33.5
s8038-il,0.6,40.1,13.0,32.9
s804-nr,4.2,39.6,17.9,26.7
s8052-il,1.2,44.2,11.9,33.3
s8055-il,1.6,44.7,12.0,33.9
s805a-nr,2.1,35.0,13.5,40.0
s8064-il,1.1,56.2,12.3,37.8
s8065-il,1.1,56.3,11.0,37.8
s8066-il,0.8,56.3,10.0,37.7
s806a-nr,2.8,45.0,11.5,45.0
s807-nr,1.9,78.3,18.0,28.7
s808-nr,2.4,72.9,21.0,24.4
s809-nr,1.0,82.3,21.0,39.5
s810-nr,0.9,10.9,18.0,44.2
s811-nr,1.7,76.4,26.3,27.4
s812-nr,1.6,77.0,21.0,39.6
s813-nr,2.3,54.4,16.0,40.4
s814-nr,3.0,74.5,24.1,28.4
s815-nr,2.9,77.9,26.2,25.7
s816-nr,1.8,67.6,21.0,39.0
s817-nr,2.8,41.1,16.0,51.1
s818-nr,3.3,74.2,24.0,30.9
s819-nr,1.3,77.3,21.1,28.4
s820-nr,2.1,59.7,16.0,45.1
s821-nr,2.6,77.6,24.2,24.6
s822-nr,1.8,59.5,16.0,39.2
s823-nr,2.4,70.5,21.2,24.3
s825-nr,3.9,65.3,17.1,29.9
s826-nr,4.3,62.0,14.0,33.7
s827-nr,2.2,68.0,21.0,44.9
s828-nr,2.2,47.1,16.0,47.1
s829-nr,0.7,48.3,16.0,48.3
s830-nr,4.4,70.5,21.0,38.4
s831-nr,5.0,53.1,18.0,44.2
s832-nr,5.3,44.0,14.9,44.0
s833-nr,2.5,78.8,18.0,36.3
s834-nr,1.6,60.0,15.0,39.5
s835-nr,2.4,78.0,21.0,30.5
s9000-il,2.1,44.8,9.0,28.2
s9026-il,0.0,0.0,9.5,27.3
s9027-il,0.0,0.0,8.0,22.9
s9032-il,0.0,0.0,9.0,25.0
s9033-il,0.0,0.0,7.5,22.8
s9037-il,3.3,42.4,9.0,28.5
sa7024-il,3.3,43.3,7.0,25.9
sa7025-il,3.6,43.2,8.0,29.2
sa7026-il,3.8,47.1,9.0,32.9
sa7035-il,2.4,41.9,9.2,27.9
sa7036-il,2.6,42.1,9.2,28.1
sa7038-il,3.0,42.5,9.2,28.5
saratov-il,9.8,40.0,9.2,15.0
sc1012r8-il,2.7,21.8,12.0,27.8
sc1094r8-il,2.1,21.7,9.4,27.8
sc1095-il,0.8,26.9,9.5,26.9
sc1095r8-il,2.1,20.5,9.3,26.5
sc20010-il,0.0,0.0,10.0,37.0
sc20012-il,0.0,0.0,12.0,37.0
sc20402-il,0.5,83.0,2.0,34.0
sc20403-il,0.6,85.0,3.0,36.0
sc20404-il,0.7,81.0,4.0,37.0
sc20406-il,0.6,79.0,6.0,35.0
sc20410-il,1.1,85.0,10.0,38.0
sc20412-il,1.3,83.0,12.0,37.0
sc20414-il,1.5,83.0,14.0,36.0
sc20503-il,0.8,82.0,3.0,32.0
sc20518-il,1.9,82.0,18.0,35.0
sc20606-il,1.3,81.0,6.0,34.0
sc20610-il,1.8,82.0,10.0,38.0
sc20612-il,1.9,81.0,12.0,37.0
sc20614-il,2.1,81.0,14.0,36.0
sc20706-il,1.6,82.0,6.0,34.0
sc20710-il,2.1,81.0,10.0,37.0
sc20712-il,2.2,81.0,12.0,37.0
sc20714-il,2.5,81.0,14.0,37.0
sc21006-il,2.6,73.0,6.0,30.0
sc21010-il,2.8,71.0,10.0,32.0
sc2110-il,1.9,15.7,9.9,37.7
sd2030-il,2.2,45.3,8.6,35.5
sd2083-il,2.5,49.6,9.0,35.2
sd5060-il,2.0,48.5,9.5,24.9
sd6060-il,1.6,38.6,10.4,33.9
sd6080-il,3.2,44.7,9.2,30.9
sd7003-il,1.2,38.3,8.5,24.4
sd7032-il,3.4,45.1,10.0,26.6
sd7034-il,3.6,39.4,10.5,26.0
sd7037-il,2.5,44.7,9.2,26.1
sd7043-il,3.3,50.2,9.1,26.6
sd7062-il,3.5,38.8,14.0,25.5
sd7080-il,2.1,44.4,9.2,30.0
sd7084-il,2.3,38.9,9.6,29.5
sd7090-il,1.5,43.6,10.0,29.3
sd8000-il,1.5,54.0,8.9,29.4
sd8020-il,0.0,42.1,10.1,27.5
sd8040-il,2.1,44.0,10.0,29.7
sg6040-il,2.3,60.5,16.0,35.3
sg6041-il,1.6,49.7,10.0,34.9
sg6042-il,3.3,51.5,10.0,33.5
sg6043-il,5.1,53.3,10.0,32.1
sg6050-il,3.1,48.9,16.0,31.5
sg6051-il,3.1,49.9,12.0,35.7
sm701-il,3.0,60.3,16.0,36.3
sokolov-il,6.3,50.0,7.1,25.0
spicasm-il,4.7,35.0,11.7,30.0
ssca07-il,0.9,17.2,7.0,37.7
ssca09-il,1.2,17.2,9.0,37.7
stcyr171-il,1.5,50.0,11.1,30.0
stcyr172-il,0.0,0.0,13.6,30.0
stcyr234-il,5.1,50.0,16.0,20.0
stcyr24-il,5.9,40.0,12.4,30.0
ste87151-il,2.5,79.0,13.9,47.3
ste87391-il,4.2,58.3,14.6,34.1
stf86361-il,4.2,72.3,14.7,44.7
strand-il,4.1,32.1,15.4,26.1
supermarine371i-il,0.9,50.0,13.0,40.0
supermarine371ii-il,0.9,45.0,8.4,50.0
tempest1-il,1.0,40.4,14.5,38.3
tempest2-il,0.9,39.3,12.0,37.3
tempest3-il,1.0,40.7,10.0,38.7
th25816-il,4.0,52.9,25.7,48.3
trainer60-il,0.1,1.3,18.3,27.1
tsagi-r-3a-il,3.1,24.1,12.1,23.1
tsagi12-il,2.0,30.0,11.9,30.0
tsagi8-il,1.3,30.0,8.0,30.0
ua2-180-il,7.0,36.6,18.1,31.5
ua2-180sm-il,6.5,39.3,18.2,34.1
ua79sf18-il,3.7,63.4,18.8,42.8
ua79sff-il,3.4,78.1,8.7,73.1
ua79sfm-il,3.0,66.9,18.8,42.8
uag8814320-il,6.2,46.7,14.3,43.5
ui1720-il,4.6,21.2,13.8,19.0
ultimate-il,0.0,0.0,12.8,34.2
us1000root-il,0.0,0.0,18.6,27.1
usa22-il,4.4,39.9,9.1,19.9
usa25-il,5.2,29.9,8.3,19.9
usa26-il,4.3,39.9,9.8,19.9
usa27-il,5.1,40.0,11.1,30.0
usa27m2-il,5.0,40.0,13.3,30.0
usa28-il,3.8,49.9,13.2,29.9
usa29-il,5.5,39.7,13.2,29.7
usa31-il,9.3,39.7,14.8,19.7
usa32-il,9.3,39.8,14.7,19.8
usa33-il,4.9,29.9,14.2,29.9
usa34-il,7.7,39.5,18.0,29.5
usa35-il,6.4,39.4,18.2,29.4
usa35a-il,6.4,39.4,18.2,29.4
usa35b-il,4.1,40.0,11.6,30.0
usa40-il,4.2,40.0,13.3,30.0
usa40b-il,4.0,40.0,13.6,20.0
usa41-il,4.5,40.0,6.6,30.0
usa45-il,4.1,29.8,14.5,29.8
usa45m-il,3.3,30.0,11.6,30.0
usa46-il,2.2,40.0,6.5,20.0
usa48-il,2.9,40.0,14.9,30.0
usa49-il,1.7,30.0,7.3,30.0
usa5-il,4.5,40.0,6.4,30.0
usa50-il,2.0,40.0,7.0,30.0
usa51-il,2.6,30.0,9.3,30.0
usa98-il,6.4,50.0,14.3,30.0
usnps4-il,5.0,34.2,11.9,34.2
v13006-il,0.9,20.2,6.0,30.2
v13009-il,1.3,20.1,9.0,30.1
v23010-il,1.8,15.0,10.2,30.0
v43012-il,3.7,15.0,12.0,32.0
v43015-il,3.7,15.0,15.0,30.0
vr1-il,1.5,43.3,11.0,35.3
vr11x-il,2.4,25.0,11.0,40.0
vr12-il,2.3,20.0,10.6,35.0
vr13-il,2.0,20.0,9.5,35.0
vr14-il,1.7,20.0,8.0,35.0
vr15-il,1.3,20.0,8.0,35.0
vr5-il,3.4,35.0,12.0,35.0
vr7-il,3.1,33.0,12.0,33.0
vr7b-il,3.0,29.0,12.0,33.0
vr8-il,1.3,35.0,8.2,35.0
vr8b-il,1.2,35.0,8.2,35.0
vr9-il,0.3,35.0,6.1,35.0
waspsm-il,3.0,37.9,9.4,27.1
wb13535sm-il,3.8,50.0,13.6,25.0
wb140-il,3.7,45.0,13.9,30.0
whitcomb-il,2.4,82.5,11.0,35.0
ys900-il,0.0,0.0,9.0,52.5
ys915-il,1.8,65.6,9.1,36.1
ys930-il,2.9,59.2,9.1,35.0
